AAAAMMJJ,RR,TNTXM,TNTXM_moy_mois,GLOT_moy_mois
20021220,10.8,3.1,5.10645161290322,152.645161290323
20021221,11.4,6.4,5.10645161290322,152.645161290323
20021222,7.8,10.7,5.10645161290322,152.645161290323
20021223,0,9.6,5.10645161290322,152.645161290323
20021224,0,10.3,5.10645161290322,152.645161290323
20021225,2.2,9.4,5.10645161290322,152.645161290323
20021226,5,11.1,5.10645161290322,152.645161290323
20021227,6,10.7,5.10645161290322,152.645161290323
20021228,2.4,8.5,5.10645161290322,152.645161290323
20021229,10.2,9.2,5.10645161290322,152.645161290323
20021230,4.4,11,5.10645161290322,152.645161290323
20021231,0,4.1,5.10645161290322,152.645161290323
20030101,23.6,6.6,2.26129032258065,290.41935483871
20030102,13.6,10.8,2.26129032258065,290.41935483871
20030103,3.8,8.4,2.26129032258065,290.41935483871
20030104,7.6,1.5,2.26129032258065,290.41935483871
20030105,0,-3,2.26129032258065,290.41935483871
20030106,0,-2.7,2.26129032258065,290.41935483871
20030107,0,-2.9,2.26129032258065,290.41935483871
20030108,0,-5.9,2.26129032258065,290.41935483871
20030109,0,-5.4,2.26129032258065,290.41935483871
20030110,0,-5.8,2.26129032258065,290.41935483871
20030111,0,-4.2,2.26129032258065,290.41935483871
20030112,0,-4.5,2.26129032258065,290.41935483871
20030113,0.2,-1.1,2.26129032258065,290.41935483871
20030114,0,4.5,2.26129032258065,290.41935483871
20030115,4.4,3.8,2.26129032258065,290.41935483871
20030116,0.2,3.1,2.26129032258065,290.41935483871
20030117,0.4,2.1,2.26129032258065,290.41935483871
20030118,0.2,1.9,2.26129032258065,290.41935483871
20030119,2.4,4.8,2.26129032258065,290.41935483871
20030120,5.8,6.8,2.26129032258065,290.41935483871
20030121,3.6,8.5,2.26129032258065,290.41935483871
20030122,1,7.5,2.26129032258065,290.41935483871
20030123,0.6,5.8,2.26129032258065,290.41935483871
20030124,0.2,3.1,2.26129032258065,290.41935483871
20030125,0.4,1.8,2.26129032258065,290.41935483871
20030126,4.2,5,2.26129032258065,290.41935483871
20030127,2.2,9.9,2.26129032258065,290.41935483871
20030128,3,6.1,2.26129032258065,290.41935483871
20030129,5.8,3.9,2.26129032258065,290.41935483871
20030130,0,1,2.26129032258065,290.41935483871
20030131,0.6,-1.3,2.26129032258065,290.41935483871
20030201,2.2,-6.4,2.57857142857143,710.25
20030202,5.6,2.4,2.57857142857143,710.25
20030203,9.6,3.8,2.57857142857143,710.25
20030204,0,1.9,2.57857142857143,710.25
20030205,0,1.5,2.57857142857143,710.25
20030206,2.2,1.5,2.57857142857143,710.25
20030207,0.6,2.8,2.57857142857143,710.25
20030208,0,5,2.57857142857143,710.25
20030209,0,5.9,2.57857142857143,710.25
20030210,0,3.1,2.57857142857143,710.25
20030211,0,1.8,2.57857142857143,710.25
20030212,0,-1.4,2.57857142857143,710.25
20030213,0,-1.2,2.57857142857143,710.25
20030214,0,-1.1,2.57857142857143,710.25
20030215,0,-0.6,2.57857142857143,710.25
20030216,0,-1.1,2.57857142857143,710.25
20030217,0,-1.9,2.57857142857143,710.25
20030218,0,0.1,2.57857142857143,710.25
20030219,0,0.1,2.57857142857143,710.25
20030220,0,3.4,2.57857142857143,710.25
20030221,0,3.7,2.57857142857143,710.25
20030222,0,3.5,2.57857142857143,710.25
20030223,0,4.7,2.57857142857143,710.25
20030224,0,7.5,2.57857142857143,710.25
20030225,0,7.1,2.57857142857143,710.25
20030226,0,8.8,2.57857142857143,710.25
20030227,0,9.4,2.57857142857143,710.25
20030228,4.4,7.9,2.57857142857143,710.25
20030301,4.4,8.5,8.96451612903226,1173.45161290323
20030302,8.2,7.8,8.96451612903226,1173.45161290323
20030303,0,5.2,8.96451612903226,1173.45161290323
20030304,1.4,7,8.96451612903226,1173.45161290323
20030305,1.8,10.7,8.96451612903226,1173.45161290323
20030306,1.4,8.3,8.96451612903226,1173.45161290323
20030307,0.4,5.4,8.96451612903226,1173.45161290323
20030308,0,7.5,8.96451612903226,1173.45161290323
20030309,0,11.1,8.96451612903226,1173.45161290323
20030310,0.4,10.3,8.96451612903226,1173.45161290323
20030311,1.2,11.6,8.96451612903226,1173.45161290323
20030312,0,9,8.96451612903226,1173.45161290323
20030313,0,6.7,8.96451612903226,1173.45161290323
20030314,0,6.1,8.96451612903226,1173.45161290323
20030315,0,5.7,8.96451612903226,1173.45161290323
20030316,0,6.6,8.96451612903226,1173.45161290323
20030317,0,7.7,8.96451612903226,1173.45161290323
20030318,0,6.5,8.96451612903226,1173.45161290323
20030319,0,7.7,8.96451612903226,1173.45161290323
20030320,0,6.2,8.96451612903226,1173.45161290323
20030321,0,6.6,8.96451612903226,1173.45161290323
20030322,0,7.6,8.96451612903226,1173.45161290323
20030323,0,9.9,8.96451612903226,1173.45161290323
20030324,0,12.3,8.96451612903226,1173.45161290323
20030325,0,12.1,8.96451612903226,1173.45161290323
20030326,0,12.9,8.96451612903226,1173.45161290323
20030327,0,12.9,8.96451612903226,1173.45161290323
20030328,0,12.4,8.96451612903226,1173.45161290323
20030329,0,13.6,8.96451612903226,1173.45161290323
20030330,0,13.2,8.96451612903226,1173.45161290323
20030331,0,8.8,8.96451612903226,1173.45161290323
20030401,3.2,7.5,10.2766666666667,1599.86666666667
20030402,1,6.9,10.2766666666667,1599.86666666667
20030403,0,5.4,10.2766666666667,1599.86666666667
20030404,0,5.7,10.2766666666667,1599.86666666667
20030405,0,9.7,10.2766666666667,1599.86666666667
20030406,0,7.2,10.2766666666667,1599.86666666667
20030407,0,3,10.2766666666667,1599.86666666667
20030408,0,2.7,10.2766666666667,1599.86666666667
20030409,0,2.7,10.2766666666667,1599.86666666667
20030410,0,2,10.2766666666667,1599.86666666667
20030411,0,3,10.2766666666667,1599.86666666667
20030412,0,7,10.2766666666667,1599.86666666667
20030413,0,11,10.2766666666667,1599.86666666667
20030414,0,16.2,10.2766666666667,1599.86666666667
20030415,0,17.1,10.2766666666667,1599.86666666667
20030416,0,17.2,10.2766666666667,1599.86666666667
20030417,0,16.8,10.2766666666667,1599.86666666667
20030418,0,14.2,10.2766666666667,1599.86666666667
20030419,0,9.1,10.2766666666667,1599.86666666667
20030420,0.2,9,10.2766666666667,1599.86666666667
20030421,0,13.9,10.2766666666667,1599.86666666667
20030422,0,11.2,10.2766666666667,1599.86666666667
20030423,0,12.1,10.2766666666667,1599.86666666667
20030424,0,15.4,10.2766666666667,1599.86666666667
20030425,4.8,14.5,10.2766666666667,1599.86666666667
20030426,24.8,12.2,10.2766666666667,1599.86666666667
20030427,3.2,12.1,10.2766666666667,1599.86666666667
20030428,4.2,16.2,10.2766666666667,1599.86666666667
20030429,0,14.9,10.2766666666667,1599.86666666667
20030430,8,12.4,10.2766666666667,1599.86666666667
20030501,0,12.8,13.3548387096774,1751.77419354839
20030502,4,12.6,13.3548387096774,1751.77419354839
20030503,0.2,12.2,13.3548387096774,1751.77419354839
20030504,0,14.5,13.3548387096774,1751.77419354839
20030505,23.8,13.9,13.3548387096774,1751.77419354839
20030506,0.2,12.1,13.3548387096774,1751.77419354839
20030507,0.2,12.5,13.3548387096774,1751.77419354839
20030508,1.6,13.1,13.3548387096774,1751.77419354839
20030509,0.2,12.4,13.3548387096774,1751.77419354839
20030510,0,10.4,13.3548387096774,1751.77419354839
20030511,1.4,12.1,13.3548387096774,1751.77419354839
20030512,6.4,11.4,13.3548387096774,1751.77419354839
20030513,2.6,9.6,13.3548387096774,1751.77419354839
20030514,0,9.9,13.3548387096774,1751.77419354839
20030515,0,9.4,13.3548387096774,1751.77419354839
20030516,0,10.8,13.3548387096774,1751.77419354839
20030517,3,14.3,13.3548387096774,1751.77419354839
20030518,11,14,13.3548387096774,1751.77419354839
20030519,12,12.8,13.3548387096774,1751.77419354839
20030520,0.8,11.9,13.3548387096774,1751.77419354839
20030521,4.6,12.4,13.3548387096774,1751.77419354839
20030522,0.2,15.1,13.3548387096774,1751.77419354839
20030523,0.4,14.6,13.3548387096774,1751.77419354839
20030524,9.8,12.8,13.3548387096774,1751.77419354839
20030525,0.4,13,13.3548387096774,1751.77419354839
20030526,0,12.2,13.3548387096774,1751.77419354839
20030527,0,14.6,13.3548387096774,1751.77419354839
20030528,0,16.9,13.3548387096774,1751.77419354839
20030529,0,19.7,13.3548387096774,1751.77419354839
20030530,0,20.4,13.3548387096774,1751.77419354839
20030531,0,19.6,13.3548387096774,1751.77419354839
20030601,0,20.6,18.0466666666667,2104.56666666667
20030602,0.8,17.8,18.0466666666667,2104.56666666667
20030603,0.2,18.1,18.0466666666667,2104.56666666667
20030604,0.6,19.9,18.0466666666667,2104.56666666667
20030605,0.2,16.9,18.0466666666667,2104.56666666667
20030606,0,17.8,18.0466666666667,2104.56666666667
20030607,0.2,19.8,18.0466666666667,2104.56666666667
20030608,9,18.8,18.0466666666667,2104.56666666667
20030609,0,14.9,18.0466666666667,2104.56666666667
20030610,10,18.7,18.0466666666667,2104.56666666667
20030611,0,18,18.0466666666667,2104.56666666667
20030612,0,20.1,18.0466666666667,2104.56666666667
20030613,0,17.4,18.0466666666667,2104.56666666667
20030614,12.6,16.6,18.0466666666667,2104.56666666667
20030615,0.2,18.2,18.0466666666667,2104.56666666667
20030616,0,17.4,18.0466666666667,2104.56666666667
20030617,14,18.6,18.0466666666667,2104.56666666667
20030618,0,16.7,18.0466666666667,2104.56666666667
20030619,0,18.6,18.0466666666667,2104.56666666667
20030620,0,18.1,18.0466666666667,2104.56666666667
20030621,0,15.8,18.0466666666667,2104.56666666667
20030622,1.2,19.1,18.0466666666667,2104.56666666667
20030623,0,19.5,18.0466666666667,2104.56666666667
20030624,0.2,15.6,18.0466666666667,2104.56666666667
20030625,0,16.3,18.0466666666667,2104.56666666667
20030626,3.6,19.3,18.0466666666667,2104.56666666667
20030627,0,17,18.0466666666667,2104.56666666667
20030628,0,17.8,18.0466666666667,2104.56666666667
20030629,2.6,19.2,18.0466666666667,2104.56666666667
20030630,5,18.8,18.0466666666667,2104.56666666667
20030701,0.6,15.3,18.8193548387097,2088.25806451613
20030702,3.2,15.7,18.8193548387097,2088.25806451613
20030703,5.6,15.9,18.8193548387097,2088.25806451613
20030704,0.4,16.3,18.8193548387097,2088.25806451613
20030705,0,14.8,18.8193548387097,2088.25806451613
20030706,0,16.3,18.8193548387097,2088.25806451613
20030707,0,17.2,18.8193548387097,2088.25806451613
20030708,0.2,16.6,18.8193548387097,2088.25806451613
20030709,0,19.2,18.8193548387097,2088.25806451613
20030710,0,21.2,18.8193548387097,2088.25806451613
20030711,0,21.4,18.8193548387097,2088.25806451613
20030712,0,17.4,18.8193548387097,2088.25806451613
20030713,0,19.5,18.8193548387097,2088.25806451613
20030714,0,22.8,18.8193548387097,2088.25806451613
20030715,0,23.7,18.8193548387097,2088.25806451613
20030716,1.4,22.2,18.8193548387097,2088.25806451613
20030717,0.2,19.1,18.8193548387097,2088.25806451613
20030718,0,19.8,18.8193548387097,2088.25806451613
20030719,0,23,18.8193548387097,2088.25806451613
20030720,0,21.5,18.8193548387097,2088.25806451613
20030721,0,20.1,18.8193548387097,2088.25806451613
20030722,0,18.6,18.8193548387097,2088.25806451613
20030723,0,20.3,18.8193548387097,2088.25806451613
20030724,2.2,18.8,18.8193548387097,2088.25806451613
20030725,0.6,17.5,18.8193548387097,2088.25806451613
20030726,17.2,18.4,18.8193548387097,2088.25806451613
20030727,0,19,18.8193548387097,2088.25806451613
20030728,0.4,15.6,18.8193548387097,2088.25806451613
20030729,9.8,18.4,18.8193548387097,2088.25806451613
20030730,7.2,20,18.8193548387097,2088.25806451613
20030731,0,17.8,18.8193548387097,2088.25806451613
20030801,0.2,19.9,21.0612903225806,1964.51612903226
20030802,0,21.8,21.0612903225806,1964.51612903226
20030803,0,24.1,21.0612903225806,1964.51612903226
20030804,0,25.4,21.0612903225806,1964.51612903226
20030805,0,25.4,21.0612903225806,1964.51612903226
20030806,0,27.7,21.0612903225806,1964.51612903226
20030807,0,27.5,21.0612903225806,1964.51612903226
20030808,0,25.6,21.0612903225806,1964.51612903226
20030809,0,24.8,21.0612903225806,1964.51612903226
20030810,0,26.3,21.0612903225806,1964.51612903226
20030811,0,27.6,21.0612903225806,1964.51612903226
20030812,0,28.4,21.0612903225806,1964.51612903226
20030813,0,23.7,21.0612903225806,1964.51612903226
20030814,0,20.2,21.0612903225806,1964.51612903226
20030815,0,17.8,21.0612903225806,1964.51612903226
20030816,0,19.2,21.0612903225806,1964.51612903226
20030817,0.8,22,21.0612903225806,1964.51612903226
20030818,11.4,20,21.0612903225806,1964.51612903226
20030819,0,19.9,21.0612903225806,1964.51612903226
20030820,0,16.9,21.0612903225806,1964.51612903226
20030821,0.2,16.6,21.0612903225806,1964.51612903226
20030822,0,16.6,21.0612903225806,1964.51612903226
20030823,0,19.1,21.0612903225806,1964.51612903226
20030824,0.2,19.2,21.0612903225806,1964.51612903226
20030825,0,17.9,21.0612903225806,1964.51612903226
20030826,0,18.8,21.0612903225806,1964.51612903226
20030827,0,17.8,21.0612903225806,1964.51612903226
20030828,9.4,17.9,21.0612903225806,1964.51612903226
20030829,6.4,16,21.0612903225806,1964.51612903226
20030830,0.4,15.6,21.0612903225806,1964.51612903226
20030831,0,13.2,21.0612903225806,1964.51612903226
20030901,0,12.1,15.24,1474.86666666667
20030902,0.2,12.7,15.24,1474.86666666667
20030903,0,14.5,15.24,1474.86666666667
20030904,0,16,15.24,1474.86666666667
20030905,0.4,16.5,15.24,1474.86666666667
20030906,0.2,17.5,15.24,1474.86666666667
20030907,0.2,13.2,15.24,1474.86666666667
20030908,0,15.3,15.24,1474.86666666667
20030909,0,16.5,15.24,1474.86666666667
20030910,2,15.9,15.24,1474.86666666667
20030911,1,14.5,15.24,1474.86666666667
20030912,9.2,16.1,15.24,1474.86666666667
20030913,0,15.5,15.24,1474.86666666667
20030914,0,14.8,15.24,1474.86666666667
20030915,0,16.9,15.24,1474.86666666667
20030916,0,17.3,15.24,1474.86666666667
20030917,0.2,17.8,15.24,1474.86666666667
20030918,0,19.2,15.24,1474.86666666667
20030919,0,20,15.24,1474.86666666667
20030920,0,19.5,15.24,1474.86666666667
20030921,0,20.1,15.24,1474.86666666667
20030922,7.4,18.9,15.24,1474.86666666667
20030923,0,11.8,15.24,1474.86666666667
20030924,0,10,15.24,1474.86666666667
20030925,0,12.4,15.24,1474.86666666667
20030926,0,11.6,15.24,1474.86666666667
20030927,0,13.4,15.24,1474.86666666667
20030928,0,13.9,15.24,1474.86666666667
20030929,0,11,15.24,1474.86666666667
20030930,0,12.3,15.24,1474.86666666667
20031001,6,12.4,8.55161290322581,721.41935483871
20031002,2.8,17.9,8.55161290322581,721.41935483871
20031003,0.4,17.9,8.55161290322581,721.41935483871
20031004,0,11.1,8.55161290322581,721.41935483871
20031005,0,9.2,8.55161290322581,721.41935483871
20031006,4,7.2,8.55161290322581,721.41935483871
20031007,4,9.4,8.55161290322581,721.41935483871
20031008,0.4,8.8,8.55161290322581,721.41935483871
20031009,0,16.2,8.55161290322581,721.41935483871
20031010,2.6,14.5,8.55161290322581,721.41935483871
20031011,0,12.9,8.55161290322581,721.41935483871
20031012,0,11.1,8.55161290322581,721.41935483871
20031013,0,12,8.55161290322581,721.41935483871
20031014,0,10.9,8.55161290322581,721.41935483871
20031015,0,9.1,8.55161290322581,721.41935483871
20031016,0,9,8.55161290322581,721.41935483871
20031017,0,7.9,8.55161290322581,721.41935483871
20031018,0,6.9,8.55161290322581,721.41935483871
20031019,0,5.4,8.55161290322581,721.41935483871
20031020,0,6.3,8.55161290322581,721.41935483871
20031021,0,5.3,8.55161290322581,721.41935483871
20031022,0,3.4,8.55161290322581,721.41935483871
20031023,0,4.5,8.55161290322581,721.41935483871
20031024,0,2.8,8.55161290322581,721.41935483871
20031025,2.2,4.3,8.55161290322581,721.41935483871
20031026,0.8,6.1,8.55161290322581,721.41935483871
20031027,0,2.5,8.55161290322581,721.41935483871
20031028,0,2.4,8.55161290322581,721.41935483871
20031029,1.6,1.3,8.55161290322581,721.41935483871
20031030,5.8,8.2,8.55161290322581,721.41935483871
20031031,1.2,8.2,8.55161290322581,721.41935483871
20031101,0.2,8.4,7.57666666666667,320.466666666667
20031102,1.8,7.7,7.57666666666667,320.466666666667
20031103,0.2,12.5,7.57666666666667,320.466666666667
20031104,0,6.6,7.57666666666667,320.466666666667
20031105,0.2,9.4,7.57666666666667,320.466666666667
20031106,0,8,7.57666666666667,320.466666666667
20031107,0,7,7.57666666666667,320.466666666667
20031108,0,5.6,7.57666666666667,320.466666666667
20031109,0,5.1,7.57666666666667,320.466666666667
20031110,0,9.3,7.57666666666667,320.466666666667
20031111,0,4.5,7.57666666666667,320.466666666667
20031112,3.6,4.3,7.57666666666667,320.466666666667
20031113,0,4,7.57666666666667,320.466666666667
20031114,0.4,7.7,7.57666666666667,320.466666666667
20031115,0.4,6.2,7.57666666666667,320.466666666667
20031116,10.2,6.6,7.57666666666667,320.466666666667
20031117,6,4.9,7.57666666666667,320.466666666667
20031118,0.4,9.3,7.57666666666667,320.466666666667
20031119,0,12,7.57666666666667,320.466666666667
20031120,0,7.9,7.57666666666667,320.466666666667
20031121,1.4,7.9,7.57666666666667,320.466666666667
20031122,0,11.4,7.57666666666667,320.466666666667
20031123,0.6,14.1,7.57666666666667,320.466666666667
20031124,0,11.8,7.57666666666667,320.466666666667
20031125,0,8.1,7.57666666666667,320.466666666667
20031126,1.8,7.8,7.57666666666667,320.466666666667
20031127,0,4.6,7.57666666666667,320.466666666667
20031128,0,3.3,7.57666666666667,320.466666666667
20031129,5.2,3.4,7.57666666666667,320.466666666667
20031130,9.6,7.9,7.57666666666667,320.466666666667
20031201,0.4,9.9,4.20967741935484,233.58064516129
20031202,0.4,7.3,4.20967741935484,233.58064516129
20031203,0,6.5,4.20967741935484,233.58064516129
20031204,0,4.9,4.20967741935484,233.58064516129
20031205,0,4.7,4.20967741935484,233.58064516129
20031206,0,4.1,4.20967741935484,233.58064516129
20031207,0,-0.2,4.20967741935484,233.58064516129
20031208,0,-0.3,4.20967741935484,233.58064516129
20031209,0,-0.1,4.20967741935484,233.58064516129
20031210,0,-2.2,4.20967741935484,233.58064516129
20031211,6,1.9,4.20967741935484,233.58064516129
20031212,2.4,8,4.20967741935484,233.58064516129
20031213,7,10.6,4.20967741935484,233.58064516129
20031214,0.2,7.4,4.20967741935484,233.58064516129
20031215,0,3.9,4.20967741935484,233.58064516129
20031216,0,2.8,4.20967741935484,233.58064516129
20031217,0,2.4,4.20967741935484,233.58064516129
20031218,0,3,4.20967741935484,233.58064516129
20031219,0,3.6,4.20967741935484,233.58064516129
20031220,3.2,8.5,4.20967741935484,233.58064516129
20031221,0.6,5,4.20967741935484,233.58064516129
20031222,0.4,2.2,4.20967741935484,233.58064516129
20031223,6.2,0.8,4.20967741935484,233.58064516129
20031224,0,4.5,4.20967741935484,233.58064516129
20031225,0,6.2,4.20967741935484,233.58064516129
20031226,4.4,7.2,4.20967741935484,233.58064516129
20031227,3,7.3,4.20967741935484,233.58064516129
20031228,10.6,5.4,4.20967741935484,233.58064516129
20031229,0,2.1,4.20967741935484,233.58064516129
20031230,0,1.3,4.20967741935484,233.58064516129
20031231,0,1.8,4.20967741935484,233.58064516129
20040101,4.8,-0.2,3.31935483870968,277.387096774194
20040102,0,-2.2,3.31935483870968,277.387096774194
20040103,0,-6.6,3.31935483870968,277.387096774194
20040104,0.2,-4.6,3.31935483870968,277.387096774194
20040105,1.8,2.2,3.31935483870968,277.387096774194
20040106,1.8,4.6,3.31935483870968,277.387096774194
20040107,0,6.5,3.31935483870968,277.387096774194
20040108,5,4.6,3.31935483870968,277.387096774194
20040109,11.2,6.9,3.31935483870968,277.387096774194
20040110,0.8,6,3.31935483870968,277.387096774194
20040111,6.6,10,3.31935483870968,277.387096774194
20040112,11.4,8.8,3.31935483870968,277.387096774194
20040113,2,7.9,3.31935483870968,277.387096774194
20040114,11.6,5.4,3.31935483870968,277.387096774194
20040115,6.6,4.2,3.31935483870968,277.387096774194
20040116,0.6,7.2,3.31935483870968,277.387096774194
20040117,0,4.8,3.31935483870968,277.387096774194
20040118,0.2,1.9,3.31935483870968,277.387096774194
20040119,14.2,3.6,3.31935483870968,277.387096774194
20040120,0.4,8.2,3.31935483870968,277.387096774194
20040121,0,2.8,3.31935483870968,277.387096774194
20040122,0,1.8,3.31935483870968,277.387096774194
20040123,0,2.2,3.31935483870968,277.387096774194
20040124,2.8,5.2,3.31935483870968,277.387096774194
20040125,0,3.7,3.31935483870968,277.387096774194
20040126,0.8,1.4,3.31935483870968,277.387096774194
20040127,1.6,1.7,3.31935483870968,277.387096774194
20040128,5.4,0.3,3.31935483870968,277.387096774194
20040129,0.2,-1.1,3.31935483870968,277.387096774194
20040130,0.2,0.8,3.31935483870968,277.387096774194
20040131,1.8,4.9,3.31935483870968,277.387096774194
20040201,3.4,10.2,4.73103448275862,557.344827586207
20040202,0,11.2,4.73103448275862,557.344827586207
20040203,0,12,4.73103448275862,557.344827586207
20040204,0,12.1,4.73103448275862,557.344827586207
20040205,0,13,4.73103448275862,557.344827586207
20040206,2.2,11.2,4.73103448275862,557.344827586207
20040207,6.2,7.3,4.73103448275862,557.344827586207
20040208,2.2,5.7,4.73103448275862,557.344827586207
20040209,0,2.4,4.73103448275862,557.344827586207
20040210,0.6,1.6,4.73103448275862,557.344827586207
20040211,0.2,6.1,4.73103448275862,557.344827586207
20040212,0,5.1,4.73103448275862,557.344827586207
20040213,0,3.2,4.73103448275862,557.344827586207
20040214,0,5.9,4.73103448275862,557.344827586207
20040215,0,4.9,4.73103448275862,557.344827586207
20040216,0,4,4.73103448275862,557.344827586207
20040217,0,1.7,4.73103448275862,557.344827586207
20040218,0.2,5.6,4.73103448275862,557.344827586207
20040219,0,2.5,4.73103448275862,557.344827586207
20040220,0,1.5,4.73103448275862,557.344827586207
20040221,0,2.3,4.73103448275862,557.344827586207
20040222,0,2.2,4.73103448275862,557.344827586207
20040223,0.2,1.9,4.73103448275862,557.344827586207
20040224,2,1.4,4.73103448275862,557.344827586207
20040225,0.2,2.3,4.73103448275862,557.344827586207
20040226,0,-0.2,4.73103448275862,557.344827586207
20040227,2,-0.4,4.73103448275862,557.344827586207
20040228,0,-0.5,4.73103448275862,557.344827586207
20040229,0,1,4.73103448275862,557.344827586207
20040301,0,0.4,6.40967741935484,1060.45161290323
20040302,0,1.9,6.40967741935484,1060.45161290323
20040303,0,3.1,6.40967741935484,1060.45161290323
20040304,5,4.9,6.40967741935484,1060.45161290323
20040305,0.4,4.3,6.40967741935484,1060.45161290323
20040306,0.8,4.1,6.40967741935484,1060.45161290323
20040307,4.8,4.9,6.40967741935484,1060.45161290323
20040308,0,2.8,6.40967741935484,1060.45161290323
20040309,0,2.4,6.40967741935484,1060.45161290323
20040310,1,0.3,6.40967741935484,1060.45161290323
20040311,0,1.2,6.40967741935484,1060.45161290323
20040312,4.2,4,6.40967741935484,1060.45161290323
20040313,0.4,8.6,6.40967741935484,1060.45161290323
20040314,0,8,6.40967741935484,1060.45161290323
20040315,0,11.8,6.40967741935484,1060.45161290323
20040316,0,13.2,6.40967741935484,1060.45161290323
20040317,0,13.7,6.40967741935484,1060.45161290323
20040318,0.2,13.1,6.40967741935484,1060.45161290323
20040319,1.6,11.2,6.40967741935484,1060.45161290323
20040320,14.2,11,6.40967741935484,1060.45161290323
20040321,2.2,9.7,6.40967741935484,1060.45161290323
20040322,6.2,7,6.40967741935484,1060.45161290323
20040323,0,5.6,6.40967741935484,1060.45161290323
20040324,0,5.7,6.40967741935484,1060.45161290323
20040325,0.2,3.9,6.40967741935484,1060.45161290323
20040326,0,3.4,6.40967741935484,1060.45161290323
20040327,0,3.6,6.40967741935484,1060.45161290323
20040328,0,4.7,6.40967741935484,1060.45161290323
20040329,0,6.7,6.40967741935484,1060.45161290323
20040330,0,11.4,6.40967741935484,1060.45161290323
20040331,0,12.1,6.40967741935484,1060.45161290323
20040401,0,14.1,9.89666666666667,1466.6
20040402,2.8,10.6,9.89666666666667,1466.6
20040403,1.2,11.4,9.89666666666667,1466.6
20040404,1,11.3,9.89666666666667,1466.6
20040405,13,7.8,9.89666666666667,1466.6
20040406,0.2,6.7,9.89666666666667,1466.6
20040407,1.4,6,9.89666666666667,1466.6
20040408,0.2,5,9.89666666666667,1466.6
20040409,0,4.6,9.89666666666667,1466.6
20040410,0.4,4.9,9.89666666666667,1466.6
20040411,0,6.1,9.89666666666667,1466.6
20040412,0,6.9,9.89666666666667,1466.6
20040413,0,8.3,9.89666666666667,1466.6
20040414,0,10,9.89666666666667,1466.6
20040415,0,11,9.89666666666667,1466.6
20040416,0,11.6,9.89666666666667,1466.6
20040417,4.2,11.3,9.89666666666667,1466.6
20040418,5.4,7.5,9.89666666666667,1466.6
20040419,0.2,7.7,9.89666666666667,1466.6
20040420,0,6.6,9.89666666666667,1466.6
20040421,0.6,13.9,9.89666666666667,1466.6
20040422,3,12.5,9.89666666666667,1466.6
20040423,0,10.2,9.89666666666667,1466.6
20040424,0,10.7,9.89666666666667,1466.6
20040425,0,11.8,9.89666666666667,1466.6
20040426,0,13.7,9.89666666666667,1466.6
20040427,0.2,15.1,9.89666666666667,1466.6
20040428,2.6,11.7,9.89666666666667,1466.6
20040429,1.6,13.3,9.89666666666667,1466.6
20040430,0,14.6,9.89666666666667,1466.6
20040501,0,12.1,11.9032258064516,1950.83870967742
20040502,0,12.6,11.9032258064516,1950.83870967742
20040503,0,13.4,11.9032258064516,1950.83870967742
20040504,3.8,7.6,11.9032258064516,1950.83870967742
20040505,1.6,7.7,11.9032258064516,1950.83870967742
20040506,0,8.4,11.9032258064516,1950.83870967742
20040507,16.2,8.9,11.9032258064516,1950.83870967742
20040508,4.2,9.7,11.9032258064516,1950.83870967742
20040509,0.4,10.4,11.9032258064516,1950.83870967742
20040510,0,12.6,11.9032258064516,1950.83870967742
20040511,0,11.8,11.9032258064516,1950.83870967742
20040512,0,10.5,11.9032258064516,1950.83870967742
20040513,0,8.7,11.9032258064516,1950.83870967742
20040514,0,9.7,11.9032258064516,1950.83870967742
20040515,0,13.3,11.9032258064516,1950.83870967742
20040516,0,14.2,11.9032258064516,1950.83870967742
20040517,0,16.2,11.9032258064516,1950.83870967742
20040518,0,16.5,11.9032258064516,1950.83870967742
20040519,0,16.5,11.9032258064516,1950.83870967742
20040520,0,14.9,11.9032258064516,1950.83870967742
20040521,0,12.7,11.9032258064516,1950.83870967742
20040522,0,9.6,11.9032258064516,1950.83870967742
20040523,0,8.9,11.9032258064516,1950.83870967742
20040524,0,10.8,11.9032258064516,1950.83870967742
20040525,0,13,11.9032258064516,1950.83870967742
20040526,0,12.8,11.9032258064516,1950.83870967742
20040527,0,11,11.9032258064516,1950.83870967742
20040528,0,12,11.9032258064516,1950.83870967742
20040529,0,14.3,11.9032258064516,1950.83870967742
20040530,9,14.8,11.9032258064516,1950.83870967742
20040531,0.2,13.4,11.9032258064516,1950.83870967742
20040601,6.6,14,15.73,2013
20040602,0,14.6,15.73,2013
20040603,4.6,15.1,15.73,2013
20040604,3.8,14.9,15.73,2013
20040605,0,17.2,15.73,2013
20040606,0,15.5,15.73,2013
20040607,0,18.2,15.73,2013
20040608,0,21.7,15.73,2013
20040609,0,20.3,15.73,2013
20040610,8,18.7,15.73,2013
20040611,1,14.5,15.73,2013
20040612,1,13.4,15.73,2013
20040613,0,14.4,15.73,2013
20040614,0,14.7,15.73,2013
20040615,0,18,15.73,2013
20040616,0.2,17.5,15.73,2013
20040617,0,15.9,15.73,2013
20040618,0,13.7,15.73,2013
20040619,0,12.3,15.73,2013
20040620,3.8,10.9,15.73,2013
20040621,1.8,13.3,15.73,2013
20040622,2.6,16.3,15.73,2013
20040623,2.4,18.3,15.73,2013
